"Npop2","Npop3","Npop4","Npop5","Npop6","Npop7","Npop8","Npop9","Npop10","Npop11","Npop12"
0.915492957746479,0.957746478873239,0.992957746478873,1,1,0.992957746478873,1,0.985915492957746,1,1,1
0.894366197183099,0.943661971830986,1,1,0.985915492957746,0.992957746478873,1,0.992957746478873,1,1,1
0.957746478873239,0.971830985915493,0.992957746478873,0.985915492957746,0.985915492957746,0.992957746478873,0.992957746478873,1,0.992957746478873,1,1
0.943661971830986,0.957746478873239,0.992957746478873,0.971830985915493,1,1,0.992957746478873,0.985915492957746,1,1,1
0.943661971830986,0.950704225352113,0.985915492957746,0.985915492957746,1,0.985915492957746,0.992957746478873,1,1,0.992957746478873,1
0.943661971830986,0.950704225352113,0.985915492957746,0.985915492957746,0.985915492957746,0.992957746478873,1,1,1,1,1
0.943661971830986,0.936619718309859,0.964788732394366,0.97887323943662,0.97887323943662,1,0.985915492957746,0.992957746478873,1,1,1
0.950704225352113,0.957746478873239,0.985915492957746,0.992957746478873,0.985915492957746,0.985915492957746,0.992957746478873,1,1,1,1
0.936619718309859,0.950704225352113,0.957746478873239,0.992957746478873,1,1,1,0.992957746478873,1,1,1
0.894366197183099,0.957746478873239,0.964788732394366,0.985915492957746,0.985915492957746,1,1,1,1,1,1
0.936619718309859,0.950704225352113,0.964788732394366,0.992957746478873,1,0.985915492957746,0.985915492957746,0.992957746478873,1,1,1
0.915492957746479,0.943661971830986,0.985915492957746,0.97887323943662,1,0.985915492957746,1,0.992957746478873,1,1,1
0.915492957746479,0.943661971830986,1,0.971830985915493,0.957746478873239,0.992957746478873,1,1,1,1,1
0.859154929577465,0.943661971830986,0.992957746478873,0.985915492957746,0.985915492957746,0.992957746478873,0.992957746478873,0.992957746478873,1,1,1
0.922535211267606,0.97887323943662,0.957746478873239,1,1,0.992957746478873,0.992957746478873,1,1,1,1
0.922535211267606,0.971830985915493,0.971830985915493,0.964788732394366,0.97887323943662,1,0.992957746478873,0.992957746478873,1,1,1
0.950704225352113,0.929577464788732,0.971830985915493,0.985915492957746,0.992957746478873,1,1,1,1,1,1
0.936619718309859,0.950704225352113,0.971830985915493,0.985915492957746,1,0.992957746478873,0.992957746478873,1,0.992957746478873,1,1
0.936619718309859,0.950704225352113,0.957746478873239,0.971830985915493,0.97887323943662,1,1,1,1,1,1
0.922535211267606,0.971830985915493,0.957746478873239,0.985915492957746,0.971830985915493,0.992957746478873,1,1,0.992957746478873,1,1
0.908450704225352,0.971830985915493,0.992957746478873,0.964788732394366,1,0.985915492957746,1,1,1,1,1
0.950704225352113,0.950704225352113,0.971830985915493,1,0.97887323943662,1,0.992957746478873,0.992957746478873,1,1,1
0.915492957746479,0.97887323943662,0.971830985915493,0.992957746478873,0.971830985915493,1,1,1,1,1,1
0.950704225352113,0.943661971830986,0.971830985915493,0.992957746478873,0.985915492957746,1,1,1,1,1,1
0.901408450704225,0.964788732394366,0.97887323943662,0.985915492957746,0.992957746478873,1,1,0.992957746478873,1,0.992957746478873,1
0.950704225352113,0.943661971830986,0.971830985915493,0.97887323943662,0.985915492957746,0.992957746478873,1,1,1,1,1
0.950704225352113,0.915492957746479,0.964788732394366,0.985915492957746,1,1,0.992957746478873,1,1,1,1
0.943661971830986,0.97887323943662,0.992957746478873,0.97887323943662,1,0.985915492957746,0.992957746478873,0.992957746478873,0.992957746478873,1,1
0.964788732394366,0.971830985915493,0.985915492957746,0.992957746478873,0.97887323943662,1,0.992957746478873,1,1,0.992957746478873,1
0.922535211267606,0.985915492957746,0.971830985915493,0.97887323943662,0.985915492957746,0.985915492957746,1,1,1,1,1
0.922535211267606,0.971830985915493,0.957746478873239,0.97887323943662,0.985915492957746,1,0.992957746478873,1,1,1,1
0.922535211267606,0.950704225352113,0.985915492957746,0.971830985915493,0.992957746478873,1,0.992957746478873,1,1,1,1
0.894366197183099,0.971830985915493,0.985915492957746,0.97887323943662,0.97887323943662,1,0.985915492957746,1,1,1,1
0.901408450704225,0.950704225352113,0.992957746478873,0.97887323943662,0.97887323943662,1,1,1,1,1,1
0.936619718309859,0.985915492957746,0.97887323943662,0.985915492957746,1,0.992957746478873,1,1,0.992957746478873,1,1
0.936619718309859,0.943661971830986,0.985915492957746,1,1,1,1,1,0.992957746478873,0.992957746478873,1
0.915492957746479,0.97887323943662,0.985915492957746,0.992957746478873,1,0.992957746478873,1,1,1,0.992957746478873,1
0.950704225352113,0.950704225352113,0.971830985915493,0.971830985915493,1,0.985915492957746,0.992957746478873,1,1,1,1
0.943661971830986,0.964788732394366,0.957746478873239,0.985915492957746,1,0.992957746478873,0.992957746478873,1,1,1,1
0.929577464788732,0.964788732394366,0.971830985915493,1,0.985915492957746,0.985915492957746,1,1,1,1,1
0.894366197183099,0.971830985915493,0.97887323943662,0.964788732394366,0.985915492957746,1,0.992957746478873,1,1,1,1
0.929577464788732,0.929577464788732,0.97887323943662,0.971830985915493,0.985915492957746,1,0.992957746478873,1,1,1,1
0.859154929577465,0.971830985915493,0.971830985915493,0.992957746478873,0.992957746478873,1,0.992957746478873,0.985915492957746,1,1,1
0.936619718309859,0.964788732394366,0.971830985915493,0.97887323943662,0.992957746478873,1,0.992957746478873,1,1,1,1
0.936619718309859,0.950704225352113,0.985915492957746,1,1,0.985915492957746,1,0.985915492957746,1,1,1
0.922535211267606,0.97887323943662,0.992957746478873,0.97887323943662,1,0.985915492957746,1,0.992957746478873,1,1,1
0.936619718309859,0.971830985915493,1,0.971830985915493,1,0.985915492957746,1,1,1,0.992957746478873,1
0.922535211267606,0.950704225352113,0.964788732394366,0.985915492957746,0.985915492957746,0.992957746478873,1,1,0.992957746478873,1,1
